file_id,section_id,local_readme_file,heading_markdown,section_code
30,24,conversica-brandont.ansible-elasticsearch.md,# Author Information,"5,6"
31,1,corestack-cookbooks.database.md,# Database Cookbook,"1,3"
31,2,corestack-cookbooks.database.md,## Requirements,3
31,3,corestack-cookbooks.database.md,### Platforms,3
31,4,corestack-cookbooks.database.md,### Cookbooks,3
31,5,corestack-cookbooks.database.md,## Resources/Providers,3
31,6,corestack-cookbooks.database.md,### database,1
31,7,corestack-cookbooks.database.md,#### Actions,3
31,8,corestack-cookbooks.database.md,#### Attribute Parameters,3
31,9,corestack-cookbooks.database.md,#### Providers,"1,3"
31,10,corestack-cookbooks.database.md,#### Examples,3
31,11,corestack-cookbooks.database.md,### database_user,3
31,12,corestack-cookbooks.database.md,#### Actions,"-,3"
31,13,corestack-cookbooks.database.md,#### Attribute Parameters,3
31,14,corestack-cookbooks.database.md,### Providers,"-,1,3"
31,15,corestack-cookbooks.database.md,### Examples,3
31,16,corestack-cookbooks.database.md,#### Providers,"-,1,3"
31,17,corestack-cookbooks.database.md,#### Examples,3
31,18,corestack-cookbooks.database.md,## Recipes,1
31,19,corestack-cookbooks.database.md,### ebs_volume,3
31,20,corestack-cookbooks.database.md,### master,3
31,21,corestack-cookbooks.database.md,### slave,3
31,22,corestack-cookbooks.database.md,### snapshot,"-,3"
31,23,corestack-cookbooks.database.md,## Deprecated Recipes,3
31,24,corestack-cookbooks.database.md,### ebs_backup,
31,25,corestack-cookbooks.database.md,## Data Bags,3
31,26,corestack-cookbooks.database.md,## Usage,3
31,27,corestack-cookbooks.database.md,## License,5
32,1,craftfortress.tinder_pro.md,# Tinder Pro,
32,2,craftfortress.tinder_pro.md,## Installation,3
32,3,craftfortress.tinder_pro.md,## Getting the Facebook OAUTH Tokens,3
32,4,craftfortress.tinder_pro.md,## Usage,3
32,5,craftfortress.tinder_pro.md,###Authenticating,"3,6"
32,6,craftfortress.tinder_pro.md,###Interacting with Users,"3,6"
32,7,craftfortress.tinder_pro.md,###Updating preferences,6
32,8,craftfortress.tinder_pro.md,## Credits,5
33,1,ctrl-f5.ctrl-common.md,# Ctrl Common,"1,6"
33,2,ctrl-f5.ctrl-common.md,## What's inside?,1
33,3,ctrl-f5.ctrl-common.md,## Symfony Configuration,3
33,4,ctrl-f5.ctrl-common.md,## Documentation,6
34,1,dak180.vienna.md,## Installing,"3,6"
34,2,dak180.vienna.md,## Getting support,"5,6"
34,3,dak180.vienna.md,## Reporting an issue,6
34,4,dak180.vienna.md,## Contributing,7
34,5,dak180.vienna.md,### Localizing and translating ###,6
34,6,dak180.vienna.md,### Writing custom styles,"1,3"
34,7,dak180.vienna.md,### Writing plugins,3
34,8,dak180.vienna.md,### Writing code,3
34,9,dak180.vienna.md,## Licensing,5
35,1,danhyun.gradle-compass.md,# Gradle Compass plugin,1
35,2,danhyun.gradle-compass.md,## Tasks,3
35,3,danhyun.gradle-compass.md,### compileSass,-
35,4,danhyun.gradle-compass.md,### watchSass,-
35,5,danhyun.gradle-compass.md,### installCompass,3
35,6,danhyun.gradle-compass.md,## Installation,3
35,7,danhyun.gradle-compass.md,## Configuration,3
35,8,danhyun.gradle-compass.md,### Configuration parameters,"3,6"
35,9,danhyun.gradle-compass.md,#### JRuby options,3
35,10,danhyun.gradle-compass.md,#### Paths,"-,3"
35,11,danhyun.gradle-compass.md,#### Compilation options,3
35,12,danhyun.gradle-compass.md,#### Command line output,-
35,13,danhyun.gradle-compass.md,## Using with other tasks,3
35,14,danhyun.gradle-compass.md,# Version history,4
35,15,danhyun.gradle-compass.md,### 1.0.10,1
35,16,danhyun.gradle-compass.md,### 1.0.9,3
35,17,danhyun.gradle-compass.md,### 1.0.8,
35,18,danhyun.gradle-compass.md,### 1.0.7,"3,4"
35,19,danhyun.gradle-compass.md,### 1.0.6,1
35,20,danhyun.gradle-compass.md,### 1.0.5,5
35,21,danhyun.gradle-compass.md,### 1.0.4,
36,1,danielangus.Train-a-Smartcab-to-Drive.md,# Train a Smartcab to Drive,"1,3"
36,2,danielangus.Train-a-Smartcab-to-Drive.md,## Procedure,
36,3,danielangus.Train-a-Smartcab-to-Drive.md,## Technologies,3
36,4,danielangus.Train-a-Smartcab-to-Drive.md,## Challenges,6
36,5,danielangus.Train-a-Smartcab-to-Drive.md,## Results,1
38,1,davecahill.hyde.md,# Hyde,1
38,2,davecahill.hyde.md,## Contents,
38,3,davecahill.hyde.md,## Usage,3
38,4,davecahill.hyde.md,## Options,3
38,5,davecahill.hyde.md,### Sidebar menu,"3,6"
38,6,davecahill.hyde.md,### Sticky sidebar content,3
38,7,davecahill.hyde.md,### Themes,3
38,8,davecahill.hyde.md,### Reverse layout,3
38,9,davecahill.hyde.md,## Development,3
38,10,davecahill.hyde.md,## Author,5
38,11,davecahill.hyde.md,## License,5
39,1,dbashford.mimosa-groundskeeper.md,# mimosa-groundskeeper,-
39,2,dbashford.mimosa-groundskeeper.md,## Overview,"1,6"
39,3,dbashford.mimosa-groundskeeper.md,## Usage,3
39,4,dbashford.mimosa-groundskeeper.md,## Functionality,3
39,5,dbashford.mimosa-groundskeeper.md,## Default Config,3
40,1,dbl-x.elastic-job.md,##Elastic-Job - distributed scheduled job solution,
40,2,dbl-x.elastic-job.md,# Release Notes,
40,3,dbl-x.elastic-job.md,# License,5
40,4,dbl-x.elastic-job.md,# Build Status,4
40,5,dbl-x.elastic-job.md,##主\xe8\xa6?贡献者,-
40,6,dbl-x.elastic-job.md,## Elastic-Job主\xe8\xa6?功能,-
40,7,dbl-x.elastic-job.md,### 主\xe8\xa6?功能,-
40,8,dbl-x.elastic-job.md,### 其他功能,-
40,9,dbl-x.elastic-job.md,### \xe9?\x9e功能需求,-
40,10,dbl-x.elastic-job.md,## 相关文档,-
40,11,dbl-x.elastic-job.md,## Quick Start,3
41,1,ddry.ddry-guide.md,# ddry-guide,3
41,2,ddry.ddry-guide.md,### Prerequisites,3
41,3,ddry.ddry-guide.md,### Getting started,3
41,4,ddry.ddry-guide.md,### Convention over configuration spec folder structure,3
41,5,ddry.ddry-guide.md,### Injected ddry instance,3
41,6,ddry.ddry-guide.md,### Plain matcher,3
41,7,ddry.ddry-guide.md,### Default matcher,3
41,8,ddry.ddry-guide.md,### Sequences,"1,3"
41,9,ddry.ddry-guide.md,### Sequence specs,3
41,10,ddry.ddry-guide.md,### Specs sequences. Cross-harness x-style skipping and mass-skipping,3
41,11,ddry.ddry-guide.md,### CoffeeScript Sublime Text snippets,"3,6"
41,12,ddry.ddry-guide.md,### Injected target module context — `that`,
41,13,ddry.ddry-guide.md,### Property matcher,3
41,14,ddry.ddry-guide.md,### Cross-harness `context`,3
41,15,ddry.ddry-guide.md,### Cross-harness `before` and `after` hooks,3
41,16,ddry.ddry-guide.md,### Spec helper,3
41,17,ddry.ddry-guide.md,### Deep parameterizer method — `dd.ry`,6
42,1,dennisbot.vauxoo-applicant.md,# vauxoo_applicant,3
43,1,denofiend.node.md,# Evented I/O for V8 javascript.,
43,2,denofiend.node.md,### To build:,3
43,3,denofiend.node.md,### To run the tests:,3
43,4,denofiend.node.md,### To build the documentation:,"3,6"
43,5,denofiend.node.md,### To read the documentation:,6
43,6,denofiend.node.md,## Resources for Newcomers,6
44,1,devhackillZ.MJExtension.md,# MJExtension,
44,2,devhackillZ.MJExtension.md,## Contents,
44,3,devhackillZ.MJExtension.md,"# <a id=""Getting_Started""></a> Getting Started\xe3\x80?开始使用】",-
44,4,devhackillZ.MJExtension.md,"## <a id=""Features""></a> Features\xe3\x80?能\xe5?\x9a什么】","-,1"
44,5,devhackillZ.MJExtension.md,"## <a id=""Why_MJExtension""></a> Why use MJExtension, why not use JSONModel or Mantle",
44,6,devhackillZ.MJExtension.md,#### MJExtension is faster than JSONModel and Mantle\xe3\x80?转\xe6?\xa2速率】,-
44,7,devhackillZ.MJExtension.md,#### MJExtension is more easy to go\xe3\x80?MJExtension更加容易使用】,-
44,8,devhackillZ.MJExtension.md,"## <a id=""Installation""></a> Installation\xe3\x80?安装】",-
44,9,devhackillZ.MJExtension.md,### From CocoaPods\xe3\x80?使用CocoaPods】,-
44,10,devhackillZ.MJExtension.md,### Manually\xe3\x80?手动导入】,-
44,11,devhackillZ.MJExtension.md,"# <a id=""Examples""></a> Examples\xe3\x80?示例】",-
44,12,devhackillZ.MJExtension.md,"### <a id=""JSON_Model""></a> The most simple JSON -> Model\xe3\x80?最简\xe5?\x95的字典转模型】",-
44,13,devhackillZ.MJExtension.md,"### <a id=""JSONString_Model""></a> JSONString -> Model\xe3\x80?JSON字符串转模型】",-
44,14,devhackillZ.MJExtension.md,"### <a id=""Model_contains_model""></a> Model contains model\xe3\x80?模型中嵌套模型】",-
44,15,devhackillZ.MJExtension.md,"### <a id=""Model_contains_model_array""></a> Model contains model-array\xe3\x80?模型中有个数组属性，数组里\xe9?\xa2\xe5?\x88\xe8\xa6?装\xe7?\x80其他模型】",-
44,16,devhackillZ.MJExtension.md,"### <a id=""Model_name_JSON_key_mapping""></a> Model name - JSON key mapping\xe3\x80?模型中的属性\xe5??和字典中的key\xe4\xb8?相\xe5?\x8c(或者需\xe8\xa6?多级映射)】",-
44,17,devhackillZ.MJExtension.md,"### <a id=""JSON_array_model_array""></a> JSON array -> model array\xe3\x80?将一个字典数组转\xe6\x88?模型数组】",-
44,18,devhackillZ.MJExtension.md,"### <a id=""Model_JSON""></a> Model -> JSON\xe3\x80?将一个模型转\xe6\x88?字典】",-
44,19,devhackillZ.MJExtension.md,"### <a id=""Model_array_JSON_array""></a> Model array -> JSON array\xe3\x80?将一个模型数组转\xe6\x88?字典数组】",-
44,20,devhackillZ.MJExtension.md,"### <a id=""Core_Data""></a> Core Data",3
44,21,devhackillZ.MJExtension.md,"### <a id=""Coding""></a> Coding",3
44,22,devhackillZ.MJExtension.md,"### <a id=""Camel_underline""></a> Camel -> underline\xe3\x80?统一转\xe6?\xa2属性\xe5??（比如驼峰转下划线）】",-
44,23,devhackillZ.MJExtension.md,"### <a id=""NSString_NSDate""></a> NSString -> NSDate, nil -> @""""\xe3\x80?过滤字典的值（比如字符串日期处\xe7?\x86为NSDate\xe3\x80?字符串nil处\xe7?\x86为@""""）】",-
44,24,devhackillZ.MJExtension.md,"### <a id=""More_use_cases""></a> More use cases\xe3\x80?更多用法】",-
44,25,devhackillZ.MJExtension.md,## 期待,-
45,1,dkoppel.zephyr.md,## Disclaimer,1
45,2,dkoppel.zephyr.md,## Installation,3
45,3,dkoppel.zephyr.md,## API,"3,6"
45,4,dkoppel.zephyr.md,## Contributing,7
45,5,dkoppel.zephyr.md,## Motivation,"1,6"
46,1,dmurawsky.microservice-exemplar.md,# Overview,1
46,2,dmurawsky.microservice-exemplar.md,# Step 1: Set up your environment,3
46,3,dmurawsky.microservice-exemplar.md,# Step 2: Scaffold out your microservice project,3
46,4,dmurawsky.microservice-exemplar.md,"# Step 3: Create a REST domain, repository, resource and controller",6
46,5,dmurawsky.microservice-exemplar.md,# Step 4: Run it locally,3
46,6,dmurawsky.microservice-exemplar.md,# Step 5: Create a Docker image,3
46,7,dmurawsky.microservice-exemplar.md,# Step 6: Deploy to ECS,3
47,1,doktorshow.TLLayoutTransitioning.md,# TLLayoutTransitioning,"-,1"
47,2,doktorshow.TLLayoutTransitioning.md,##Overview,1
47,3,doktorshow.TLLayoutTransitioning.md,###TLTransitionLayout Class,3
47,4,doktorshow.TLLayoutTransitioning.md,##Installation,3
47,5,doktorshow.TLLayoutTransitioning.md,##Examples,"3,6"
47,6,doktorshow.TLLayoutTransitioning.md,###Resize,3
47,7,doktorshow.TLLayoutTransitioning.md,###Pinch,-
48,1,duyle1988.PhoneGap_Audio_Watermarks.md,# PhoneGap_Audio_Watermarks,1
48,2,duyle1988.PhoneGap_Audio_Watermarks.md,# Attribution,3
48,3,duyle1988.PhoneGap_Audio_Watermarks.md,## Pitch Detector,
48,4,duyle1988.PhoneGap_Audio_Watermarks.md,## Font,-
48,5,duyle1988.PhoneGap_Audio_Watermarks.md,## Video Source,"-,6"
48,6,duyle1988.PhoneGap_Audio_Watermarks.md,## TV Show website,6
48,7,duyle1988.PhoneGap_Audio_Watermarks.md,## Details & Images used within the proof of concept application:,
48,8,duyle1988.PhoneGap_Audio_Watermarks.md,### Title Image: ,6
48,9,duyle1988.PhoneGap_Audio_Watermarks.md,### Kings Landing: ,-
48,10,duyle1988.PhoneGap_Audio_Watermarks.md,### Winterfell: ,6
48,11,duyle1988.PhoneGap_Audio_Watermarks.md,### The Wall/Castle Black:,
48,12,duyle1988.PhoneGap_Audio_Watermarks.md,### Pentos:,6
49,1,edemir.kubernetes.md,# Kubernetes,-
49,2,edemir.kubernetes.md,## Introduction,1
49,3,edemir.kubernetes.md,### Are you ...,6
49,4,edemir.kubernetes.md,## Code of Conduct,7
49,5,edemir.kubernetes.md,## Community,"1,6"
49,6,edemir.kubernetes.md,## Contribute,7
49,7,edemir.kubernetes.md,### Building Kubernetes for the impatient,3
49,8,edemir.kubernetes.md,## Support,"3,6"
50,1,eliaidi.json.md,#  JSON 教程,-
50,2,eliaidi.json.md,## 读者,-
50,3,eliaidi.json.md,## 预备知识,-
50,4,eliaidi.json.md,### 1 - JSON 快速\xe5?\x82考指\xe5?\x97,-
50,5,eliaidi.json.md,### 2 - 有用的 JSON 资\xe6\xba?,-
50,6,eliaidi.json.md,### 3 - Java 教程,-
51,1,EmOne.stm8flash.md,# stm8flash,"1,5,6"
51,2,EmOne.stm8flash.md,## Synopsis,3
51,3,EmOne.stm8flash.md,## Support table,
52,1,ericretamero.AndroidSpringFront.md,# Android_JHipster_Basketball,6
53,1,Eternaldream.ZYThumbnailTableView.md,# ZYThumbnailTableView  ,-
53,2,Eternaldream.ZYThumbnailTableView.md,#####\xe5?\xaf展开型预览TableView，开放接\xe5?\xa3，完全自由定制,-
53,3,Eternaldream.ZYThumbnailTableView.md,"#####An expandable preview TableView, custom-made all the modules completely with open API you can.  ",3
53,4,Eternaldream.ZYThumbnailTableView.md,######Design by [Sergii Ganushchak](https://dribbble.com/shots/2261899-3D-Touch-Preview)  ,
53,5,Eternaldream.ZYThumbnailTableView.md,"#####If you have updated Xcode 7.3 yet, please use the branch named 'Xcode7.3-Handle'.   ",4
53,6,Eternaldream.ZYThumbnailTableView.md,#####如果已更新Xcode7.3，请下载分支Xcode7.3-Handle使用\xe5?\xb3\xe5?\xaf。  ,-
53,7,Eternaldream.ZYThumbnailTableView.md,#英文文档,-
53,8,Eternaldream.ZYThumbnailTableView.md,##Summary  ,
53,9,Eternaldream.ZYThumbnailTableView.md,##CocoaPods  ,"-,3"
53,10,Eternaldream.ZYThumbnailTableView.md,### Setting up with Carthage,3
53,11,Eternaldream.ZYThumbnailTableView.md,##Usage  ,3
53,12,Eternaldream.ZYThumbnailTableView.md,#For Chinese,6
53,13,Eternaldream.ZYThumbnailTableView.md,##Summary:  ,
53,14,Eternaldream.ZYThumbnailTableView.md,##CocoaPods:  ,"-,3"
53,15,Eternaldream.ZYThumbnailTableView.md,##Usage:  ,3
53,16,Eternaldream.ZYThumbnailTableView.md,##profile:  ,
53,17,Eternaldream.ZYThumbnailTableView.md,##Relation:  ,
53,18,Eternaldream.ZYThumbnailTableView.md,##License:  ,5
54,1,everythingblee.ttt-1-welcome-rb-ruby-intro-000.md,# Welcome Message for Tic Tac Toe,1
54,2,everythingblee.ttt-1-welcome-rb-ruby-intro-000.md,## Overview,"1,6"
54,3,everythingblee.ttt-1-welcome-rb-ruby-intro-000.md,## Objectives,1
54,4,everythingblee.ttt-1-welcome-rb-ruby-intro-000.md,## Instructions,
54,5,everythingblee.ttt-1-welcome-rb-ruby-intro-000.md,## Troubleshooting,3
54,6,everythingblee.ttt-1-welcome-rb-ruby-intro-000.md,### 1. Try running `ruby lib/welcome.rb`,1
54,7,everythingblee.ttt-1-welcome-rb-ruby-intro-000.md,"### 2. Make sure you're printing ""Welcome to Tic Tac Toe!"" exactly.",3
55,1,Fairy-happy.LearningIOS.md,# LearningIOS,-
55,2,Fairy-happy.LearningIOS.md,## 培训\xe7?\xad视频教程,-
55,3,Fairy-happy.LearningIOS.md,## 地\xe5?\x80  |  简介,-
55,4,Fairy-happy.LearningIOS.md,## 进阶教程,-
55,5,Fairy-happy.LearningIOS.md,## 地\xe5?\x80  |  简介,-
55,6,Fairy-happy.LearningIOS.md,## 推\xe8??\xe5?\x9a客\xe3\x80?微\xe5?\x9a或Github,-
55,7,Fairy-happy.LearningIOS.md,## 地\xe5?\x80  |  简介,-
55,8,Fairy-happy.LearningIOS.md,## 学习网站,-
55,9,Fairy-happy.LearningIOS.md,## 地\xe5?\x80  |  简介,-
55,10,Fairy-happy.LearningIOS.md,## 开\xe6\xba?项目,-
55,11,Fairy-happy.LearningIOS.md,## 地\xe5?\x80  |  简介,-
55,12,Fairy-happy.LearningIOS.md,## 微信公众\xe5?\xb7,-
55,13,Fairy-happy.LearningIOS.md,## 更多资料,-
55,14,Fairy-happy.LearningIOS.md,## 地\xe5?\x80  |  简介,-
56,1,fengweijp.britecharts.md,# Britecharts,1
56,2,fengweijp.britecharts.md,## Key Features,1
56,3,fengweijp.britecharts.md,## Usage,3
56,4,fengweijp.britecharts.md,## API,
56,5,fengweijp.britecharts.md,## Installation,3
56,6,fengweijp.britecharts.md,## Roadmap,"4,6"
56,7,fengweijp.britecharts.md,## See Also,"-,1,6"
56,8,fengweijp.britecharts.md,## Acknowledgments,6
56,9,fengweijp.britecharts.md,## License,5
57,1,ferile-github._s.md,# _s,3
57,2,ferile-github._s.md,## Getting Started,3
58,1,fgbreel.spigo.md,# spigo and simianviz,"1,3"
58,2,fgbreel.spigo.md,## Migration from LAMP to NetflixOSS,"1,3"
58,3,fgbreel.spigo.md,## LAMP Stack Architecture,1
58,4,fgbreel.spigo.md,## Simple NetflixOSS Architecture and more complex Netflix Architecture,"1,3"
58,5,fgbreel.spigo.md,## 100 Pirates,4
58,6,fgbreel.spigo.md,# Benchmark result,"-,8"
59,1,fgobbo.oo-student-scraper-cb-gh-000.md,# Object Oriented Student Scraper,1
59,2,fgobbo.oo-student-scraper-cb-gh-000.md,## Objectives,1
59,3,fgobbo.oo-student-scraper-cb-gh-000.md,## Overview,1
59,4,fgobbo.oo-student-scraper-cb-gh-000.md,## Before You Begin,3
59,5,fgobbo.oo-student-scraper-cb-gh-000.md,## Instructions,3
59,6,fgobbo.oo-student-scraper-cb-gh-000.md,### The `Scraper` Class,
59,7,fgobbo.oo-student-scraper-cb-gh-000.md,#### The `#scrape_index_page` Method,3
59,8,fgobbo.oo-student-scraper-cb-gh-000.md,#### The `#scrape_profile_page` Method,"3,6"
59,9,fgobbo.oo-student-scraper-cb-gh-000.md,### The `Student` Class,3
59,10,fgobbo.oo-student-scraper-cb-gh-000.md,#### The `#create_from_collection(students_array)`,3
59,11,fgobbo.oo-student-scraper-cb-gh-000.md,##### The `#initialize` Method,3
59,12,fgobbo.oo-student-scraper-cb-gh-000.md,#### The `#add_student_attributes` Method,"3,6"
59,13,fgobbo.oo-student-scraper-cb-gh-000.md,#### The `.all` Method,"3,8"
59,14,fgobbo.oo-student-scraper-cb-gh-000.md,## Our Code in Action,3
60,1,fibbarth.peerflix.md,# peerflix,3
60,2,fibbarth.peerflix.md,## Usage,3
60,3,fibbarth.peerflix.md,## Programmatic usage,3
60,4,fibbarth.peerflix.md,## Chromebook users,3
60,5,fibbarth.peerflix.md,## Chromecast,6
60,6,fibbarth.peerflix.md,## License,5
61,1,finalspace.leetcode.md,# leetcode,-
61,2,finalspace.leetcode.md,# LeetCode C++ Solution,3
61,3,finalspace.leetcode.md,###LeetCode Algorithm,
62,1,FinleyLC.LitePal.md,# LitePal for Android  ,1
62,2,FinleyLC.LitePal.md,## Features,1
62,3,FinleyLC.LitePal.md,## Latest Downloads,1
62,4,FinleyLC.LitePal.md,## Quick Setup,3
62,5,FinleyLC.LitePal.md,#### 1. Include library,-
62,6,FinleyLC.LitePal.md,##### Using Eclipse,3
62,7,FinleyLC.LitePal.md,##### Using Android Studio,3
62,8,FinleyLC.LitePal.md,#### 2. Configure litepal.xml,3
62,9,FinleyLC.LitePal.md,#### 3. Configure LitePalApplication,3
62,10,FinleyLC.LitePal.md,## Get Started,"3,6"
62,11,FinleyLC.LitePal.md,#### 1. Create tables,3
62,12,FinleyLC.LitePal.md,#### 2. Upgrade tables,3
62,13,FinleyLC.LitePal.md,#### 3. Save data,3
62,14,FinleyLC.LitePal.md,#### 4. Update data,3
62,15,FinleyLC.LitePal.md,#### 5. Delete data,3
62,16,FinleyLC.LitePal.md,#### 6. Query data,3
62,17,FinleyLC.LitePal.md,#### 7. Multiple databases,3
62,18,FinleyLC.LitePal.md,## Developed By,5
62,19,FinleyLC.LitePal.md,## Sample App,3
62,20,FinleyLC.LitePal.md,## Bugs Report,5
62,21,FinleyLC.LitePal.md,## Change logs,
62,22,FinleyLC.LitePal.md,### 1.4.1,4
62,23,FinleyLC.LitePal.md,### 1.4.0,
62,24,FinleyLC.LitePal.md,### 1.3.2,3
62,25,FinleyLC.LitePal.md,### 1.3.1,1
62,26,FinleyLC.LitePal.md,### 1.3.0,3
62,27,FinleyLC.LitePal.md,## License,5
64,1,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,# Ruby Object Attributes Lab,"1,3"
64,2,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,## Objectives,1
64,3,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,## Overview,"1,3"
64,4,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,## Instructions,3
64,5,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,## `Dog` and `lib/dog.rb`,-
64,6,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,### Give a Dog a Name,3
64,7,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,### Give a Dog a Breed,3
64,8,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,## `Person` and `lib/person.rb`,-
64,9,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,### Give a Person a Name,3
64,10,georgevanzs.ruby-object-attributes-lab-ruby-intro-000.md,### Give a Person a Job,
65,1,gitter-badger.lorawan-server.md,# Compact server for private LoRa networks,1
65,2,gitter-badger.lorawan-server.md,## Documentation,3
65,3,gitter-badger.lorawan-server.md,### Usage,3
65,4,gitter-badger.lorawan-server.md,### Integration,3
65,5,gitter-badger.lorawan-server.md,### Development,3
65,6,gitter-badger.lorawan-server.md,## Copyright and Licensing,5
65,7,gitter-badger.lorawan-server.md,### Sponsors,
66,1,goulgold.wget.md,# wget,3
66,2,goulgold.wget.md,## Exceptions,3
66,3,goulgold.wget.md,## Example Direct Download,3
66,4,goulgold.wget.md,## Application Managed Multithread Download,3
66,5,goulgold.wget.md,## Cetral Maven Repo,3
67,1,Gw1280.node.md,# Table of Contents,"1,5,7"
67,2,Gw1280.node.md,## Resources for Newcomers,6
67,3,Gw1280.node.md,### Official Resources,6
67,4,Gw1280.node.md,### Unofficial Resources,6
67,5,Gw1280.node.md,## Release Types,4
67,6,Gw1280.node.md,## Download,"3,6"
67,7,Gw1280.node.md,#### Current and LTS Releases,
67,8,Gw1280.node.md,#### Nightly Releases,3
67,9,Gw1280.node.md,#### API Documentation,6
67,10,Gw1280.node.md,### Verifying Binaries,3
67,11,Gw1280.node.md,## Building Node.js,3
67,12,Gw1280.node.md,## Security,6
67,13,Gw1280.node.md,## Current Project Team Members,5
67,14,Gw1280.node.md,### CTC (Core Technical Committee),5
67,15,Gw1280.node.md,### CTC Emeriti,5
67,16,Gw1280.node.md,### Collaborators,5
67,17,Gw1280.node.md,### Release Team,"4,5"
67,18,Gw1280.node.md,### Working Groups,1
68,1,heyhey482.wiki.md,"## [JavaScript](javascript.md), [Java](java.md), [Andorid](andorid.md), [CSS](css.md), [Python](pyton.md), [Nodejs](nodejs.md).",1
68,2,heyhey482.wiki.md,## 综\xe5?\x88资\xe6\xba?,-
68,3,heyhey482.wiki.md,### 资\xe6\xba?链接汇集,-
68,4,heyhey482.wiki.md,### 电\xe5\xad?书,-
68,5,heyhey482.wiki.md,### 优秀网站,-
68,6,heyhey482.wiki.md,### 工具,-
68,7,heyhey482.wiki.md,### API && 文档 && 规范,-
70,1,iampaul83.iampaul83.github.io.md,# jekyll-iampaul83-theme,3
70,2,iampaul83.iampaul83.github.io.md,## Installation,3
70,3,iampaul83.iampaul83.github.io.md,## Usage,3
70,4,iampaul83.iampaul83.github.io.md,## Contributing,7
70,5,iampaul83.iampaul83.github.io.md,## Development,3
70,6,iampaul83.iampaul83.github.io.md,## License,5
71,1,iceyko.jekyllblog.github.io.md,#Hux Blog,"1,6"
71,2,iceyko.jekyllblog.github.io.md,###[View Live Hux Blog &rarr;](https://huangxuan.me),"1,3"
71,3,iceyko.jekyllblog.github.io.md,## Boilerplate (beta),3
71,4,iceyko.jekyllblog.github.io.md,## Porting ,"-,1,6"
71,5,iceyko.jekyllblog.github.io.md,## Translation,6
71,6,iceyko.jekyllblog.github.io.md,## Features,"1,6"
71,7,iceyko.jekyllblog.github.io.md,##### New Feature (V1.5.2),1
71,8,iceyko.jekyllblog.github.io.md,##### New Feature (V1.5.1),5
71,9,iceyko.jekyllblog.github.io.md,##### New Feature (V1.5),1
71,10,iceyko.jekyllblog.github.io.md,##### New Feature (V1.4),1
71,11,iceyko.jekyllblog.github.io.md,##### New Feature (V1.3.1),6
71,12,iceyko.jekyllblog.github.io.md,##### New Feature (V1.3),1
71,13,iceyko.jekyllblog.github.io.md,##### New Feature (V1.2),1
71,14,iceyko.jekyllblog.github.io.md,##### New Feature (V1.1),1
71,15,iceyko.jekyllblog.github.io.md,##### V1.0,
71,16,iceyko.jekyllblog.github.io.md,## Support,5
71,17,iceyko.jekyllblog.github.io.md,## Document,6
71,18,iceyko.jekyllblog.github.io.md,#### Environment,3
71,19,iceyko.jekyllblog.github.io.md,#### Get Started,"3,6"
71,20,iceyko.jekyllblog.github.io.md,#### Write Posts,3
71,21,iceyko.jekyllblog.github.io.md,#### SideBar,"3,6"
71,22,iceyko.jekyllblog.github.io.md,#### Mini About Me,"1,6"
71,23,iceyko.jekyllblog.github.io.md,#### Featured Tags,1
71,24,iceyko.jekyllblog.github.io.md,#### Friends,"3,6"
71,25,iceyko.jekyllblog.github.io.md,#### Keynote Layout,3
71,26,iceyko.jekyllblog.github.io.md,#### Comment,3
71,27,iceyko.jekyllblog.github.io.md,#### Analytics,"3,6"
71,28,iceyko.jekyllblog.github.io.md,#### Customization,3
71,29,iceyko.jekyllblog.github.io.md,#### Header Image,
71,30,iceyko.jekyllblog.github.io.md,#### SEO Title,6
71,31,iceyko.jekyllblog.github.io.md,#### Page Build Warning,3
71,32,iceyko.jekyllblog.github.io.md,## License,5
72,1,ignacioaraya1995.Syllabus.md,# IIC2233 - Programación Avanzada,"-,4"
72,2,ignacioaraya1995.Syllabus.md,## Evaluación,-
72,3,ignacioaraya1995.Syllabus.md,# Foro,
72,4,ignacioaraya1995.Syllabus.md,# Semestres Anteriores,"-,6"
72,5,ignacioaraya1995.Syllabus.md,# Otros,-
73,1,ikeike443.rails.md,# レイルズ\xe3?\xb8よ\xe3?\x86\xe3?\x93\xe3??,1
73,2,ikeike443.rails.md,## Getting Started,"3,6"
73,3,ikeike443.rails.md,## Contributing,7
73,4,ikeike443.rails.md,## Code Status,4
73,5,ikeike443.rails.md,## License,5
74,1,iStefo.ghostbuster.md,# Ghostbuster,
74,2,iStefo.ghostbuster.md,## Installation,3
74,3,iStefo.ghostbuster.md,## Usage,3
74,4,iStefo.ghostbuster.md,### Standalone,3
74,5,iStefo.ghostbuster.md,### Rake,3
74,6,iStefo.ghostbuster.md,### Configuration via Ghostfile,3
74,7,iStefo.ghostbuster.md,### Output,3
