file_id,section_id,local_readme_file,heading_markdown,section_code
287,9,ehaselwanter.radiant-globalize2-extension.md,###Available Tags,3
287,10,ehaselwanter.radiant-globalize2-extension.md,## Compatibility,3
287,11,ehaselwanter.radiant-globalize2-extension.md,### [Copy-Move][cm],"-,1,6"
287,12,ehaselwanter.radiant-globalize2-extension.md,### [Custom Fields][cf],"-,1,6"
287,13,ehaselwanter.radiant-globalize2-extension.md,### [Reoder][ro],"-,1,6"
287,14,ehaselwanter.radiant-globalize2-extension.md,### [Paginate][pe],"-,1,6"
287,15,ehaselwanter.radiant-globalize2-extension.md,### [Paperclipped][pc],"-,1,6"
287,16,ehaselwanter.radiant-globalize2-extension.md,### [Tiny Paper][tp],"-,1,6"
287,17,ehaselwanter.radiant-globalize2-extension.md,### Out-of-the-box compatible,-
287,18,ehaselwanter.radiant-globalize2-extension.md,## TODO,4
287,19,ehaselwanter.radiant-globalize2-extension.md,## Contributors,5
288,1,ejembakubernetesmasterdocsdesign....md,# Kubernetes Design Overview,1
289,1,eliaskirsch.first-lab-ruby-learn-cli-osx-q-000.md,# First Lab Ruby Learn Cli Osx,1
289,2,eliaskirsch.first-lab-ruby-learn-cli-osx-q-000.md,## Objectives,1
289,3,eliaskirsch.first-lab-ruby-learn-cli-osx-q-000.md,## Overview,1
289,4,eliaskirsch.first-lab-ruby-learn-cli-osx-q-000.md,## Instructions,3
290,1,EliseEijkhout.prog-assignment.md,# Toets PHP,
290,2,EliseEijkhout.prog-assignment.md,## index pagina,3
290,3,EliseEijkhout.prog-assignment.md,## show pagina,"1,6"
290,4,EliseEijkhout.prog-assignment.md,## edit pagina,
290,5,EliseEijkhout.prog-assignment.md,## add pagina,5
290,6,EliseEijkhout.prog-assignment.md,## delete pagina,3
290,7,EliseEijkhout.prog-assignment.md,## voeg boeken toe,
290,8,EliseEijkhout.prog-assignment.md,## kolom | omschrijving,-
290,9,EliseEijkhout.prog-assignment.md,## kolom | omschrijving,-
291,1,ellacodecamp.test-project.md,# Clementine.js FCC Boilerplate,"-,3"
291,2,ellacodecamp.test-project.md,## Overview,"1,6"
291,3,ellacodecamp.test-project.md,## Versions,1
291,4,ellacodecamp.test-project.md,# Quick Start Guide,"3,6"
291,5,ellacodecamp.test-project.md,### Prerequisites,3
291,6,ellacodecamp.test-project.md,### Installation & Startup,3
291,7,ellacodecamp.test-project.md,### Setup GitHub Authentication,
291,8,ellacodecamp.test-project.md,### Local Environment Variables,3
291,9,ellacodecamp.test-project.md,### Starting the App,3
291,10,ellacodecamp.test-project.md,### c9.io Setup,3
291,11,ellacodecamp.test-project.md,## Contributing,7
291,12,ellacodecamp.test-project.md,## Documentation,6
291,13,ellacodecamp.test-project.md,### Tutorial,3
291,14,ellacodecamp.test-project.md,## Features,1
291,15,ellacodecamp.test-project.md,## License,5
292,1,ElMassimo.jquery.hotkeys.md,# jQuery.Hotkeys [![Build Status](https://secure.travis-ci.org/jeresig/jquery.hotkeys.png)](http://travis-ci.org/jeresig/jquery.hotkeys),1
292,2,ElMassimo.jquery.hotkeys.md,#About,"1,3"
292,3,ElMassimo.jquery.hotkeys.md,## Example,"3,6"
292,4,ElMassimo.jquery.hotkeys.md,## Event Types,3
292,5,ElMassimo.jquery.hotkeys.md,## jQuery Compatibility,"3,4"
292,6,ElMassimo.jquery.hotkeys.md,## Notes,3
292,7,ElMassimo.jquery.hotkeys.md,### Meta and Hyper Keys,3
292,8,ElMassimo.jquery.hotkeys.md,#### Chrome 33.0.1750.117,3
292,9,ElMassimo.jquery.hotkeys.md,#### Firefox 27.0.1 and Safari 7.0.1,3
292,10,ElMassimo.jquery.hotkeys.md,#### Opera 19.0,3
292,11,ElMassimo.jquery.hotkeys.md,#### TL;DR,3
292,12,ElMassimo.jquery.hotkeys.md,### Addendum,3
293,1,EmbarcaderoDelphiVCL4Pythonmain....md,# DelphiVCL4Python,"1,3"
294,1,EmiyaGm.quick4j.md,## 项目情况,-
294,2,EmiyaGm.quick4j.md,## 你可以使用 **quick4j**：,-
294,3,EmiyaGm.quick4j.md,## How to get/use it,3
294,4,EmiyaGm.quick4j.md,## 在IDE 中查看源码并运行,
294,5,EmiyaGm.quick4j.md,"## If you have a better suggestion,Please share out,Let's do better.",5
294,6,EmiyaGm.quick4j.md,## License,5
295,1,EmreAkkoccordovapluginfacebook....md,# Facebook Requirements and Set-Up [Android],3
295,2,EmreAkkoccordovapluginfacebook....md,## Install,3
295,3,EmreAkkoccordovapluginfacebook....md,### Older Cordova CLI,"1,3"
295,4,EmreAkkoccordovapluginfacebook....md,### In case of conflict,3
296,1,EmuxEvans.androidtool-mac.md,# Android tool for Mac,"1,3"
296,2,EmuxEvans.androidtool-mac.md,## Download,3
296,3,EmuxEvans.androidtool-mac.md,## What's this? ,3
296,4,EmuxEvans.androidtool-mac.md,## Recording video,3
296,5,EmuxEvans.androidtool-mac.md,# Requirements,3
296,6,EmuxEvans.androidtool-mac.md,## Installing apps,3
296,7,EmuxEvans.androidtool-mac.md,## Plain old screenshots,"3,6,8"
296,8,EmuxEvans.androidtool-mac.md,## Your own scripts,"-,3"
296,9,EmuxEvans.androidtool-mac.md,## Questions?,6
296,10,EmuxEvans.androidtool-mac.md,## Thanks,5
296,11,EmuxEvans.androidtool-mac.md,### Farhad Khairzad,"1,6"
296,12,EmuxEvans.androidtool-mac.md,### FFmpeg,"1,5"
296,13,EmuxEvans.androidtool-mac.md,### ImageMagick,-
297,1,enginespotjsbeautifysublimemaster....md,# Project Deprecated,5
297,2,enginespotjsbeautifysublimemaster....md,# JS Beautify Wrapper for Sublime Text,1
297,3,enginespotjsbeautifysublimemaster....md,## Installation,6
297,4,enginespotjsbeautifysublimemaster....md,## Comment,"3,5"
297,5,enginespotjsbeautifysublimemaster....md,## Settings,3
297,6,enginespotjsbeautifysublimemaster....md,## License,5
297,7,enginespotjsbeautifysublimemaster....md,## Credits,5
298,1,ENOTEUScpuminermultimaster....md,# CPUMiner-Multi,1
298,2,ENOTEUScpuminermultimaster....md,###NOTE: Wolf's cpuminer-multi is no longer maintained - please use https://github.com/genesismining/sgminer-gm.,"1,5"
298,3,ENOTEUScpuminermultimaster....md,#### Table of contents,1
298,4,ENOTEUScpuminermultimaster....md,# Algorithms,1
298,5,ENOTEUScpuminermultimaster....md,#### Currently supported,1
298,6,ENOTEUScpuminermultimaster....md,# Dependencies,"3,6"
298,7,ENOTEUScpuminermultimaster....md,# Download,
298,8,ENOTEUScpuminermultimaster....md,# Build,3
298,9,ENOTEUScpuminermultimaster....md,#### Basic *nix build instructions:,"1,3"
298,10,ENOTEUScpuminermultimaster....md,#### Architecture-specific notes:,1
298,11,ENOTEUScpuminermultimaster....md,# Usage instructions,"3,6"
298,12,ENOTEUScpuminermultimaster....md,# Example command line,
298,13,ENOTEUScpuminermultimaster....md,### Connecting through a proxy,"1,3"
298,14,ENOTEUScpuminermultimaster....md,# Donations,4
298,15,ENOTEUScpuminermultimaster....md,# Credits,5
298,16,ENOTEUScpuminermultimaster....md,# License,5
299,1,enzovsmzsg.bootstrap.md,## Table of contents,1
299,2,enzovsmzsg.bootstrap.md,## Quick start,3
299,3,enzovsmzsg.bootstrap.md,## Status,"-,1"
299,4,enzovsmzsg.bootstrap.md,## What's included,3
299,5,enzovsmzsg.bootstrap.md,## Bugs and feature requests,7
299,6,enzovsmzsg.bootstrap.md,## Documentation,
299,7,enzovsmzsg.bootstrap.md,### Running documentation locally,3
299,8,enzovsmzsg.bootstrap.md,### Documentation for previous releases,6
299,9,enzovsmzsg.bootstrap.md,## Contributing,7
299,10,enzovsmzsg.bootstrap.md,## Community,"5,6"
299,11,enzovsmzsg.bootstrap.md,## Versioning,4
299,12,enzovsmzsg.bootstrap.md,## Creators,5
299,13,enzovsmzsg.bootstrap.md,## Copyright and license,5
300,1,epelcOpenCV2PythonTutorialsmaster....md,# OpenCV2-Python-Guide,1
300,2,epelcOpenCV2PythonTutorialsmaster....md,# **IMP - This tutorial is meant for OpenCV 3x version. Not OpenCV 2x**,
300,3,epelcOpenCV2PythonTutorialsmaster....md,## Data files,"1,3"
300,4,epelcOpenCV2PythonTutorialsmaster....md,## Online,1
300,5,epelcOpenCV2PythonTutorialsmaster....md,## Offline,3
301,1,equinusociomaterialthememaster....md,# Easy installation,3
301,2,equinusociomaterialthememaster....md,# Manual installation,3
301,3,equinusociomaterialthememaster....md,# Activate the theme,3
301,4,equinusociomaterialthememaster....md,# Configuration,3
301,5,equinusociomaterialthememaster....md,#### Advanced configuration,3
301,6,equinusociomaterialthememaster....md,# Known issues,
301,7,equinusociomaterialthememaster....md,# Addons,6
301,8,equinusociomaterialthememaster....md,#### File icons,
301,9,equinusociomaterialthememaster....md,#### App Bar,1
301,10,equinusociomaterialthememaster....md,#### White panels,
301,11,equinusociomaterialthememaster....md,# Theme options,3
301,12,equinusociomaterialthememaster....md,# Recommended settings for a better experience:,3
301,13,equinusociomaterialthememaster....md,# Contributing,3
301,14,equinusociomaterialthememaster....md,# Other Resources,1
301,15,equinusociomaterialthememaster....md,# Official Portings,"1,5"
301,16,equinusociomaterialthememaster....md,# Color Schemes palettes,4
301,17,equinusociomaterialthememaster....md,## Color      | Default / Lighter |  Darker    |,3
301,18,equinusociomaterialthememaster....md,## Thanks,5
301,19,equinusociomaterialthememaster....md,# Video review,"1,7"
301,20,equinusociomaterialthememaster....md,## Support on Beerpay,"1,6"
302,1,Eric013.hapi-webpack-plugin.md,# hapi-webpack-plugin,6
302,2,Eric013.hapi-webpack-plugin.md,## Installation,3
302,3,Eric013.hapi-webpack-plugin.md,## Usage,3
302,4,Eric013.hapi-webpack-plugin.md,## Licence,5
303,1,erictsai0925.styleguide.md,# Google Style Guides,"1,6"
304,1,erkules.community.md,# Kubernetes Community Documentation,6
304,2,erkules.community.md,## Slack Chat,"5,6"
304,3,erkules.community.md,## kubernetes mailing lists,6
304,4,erkules.community.md,## [Weekly Community Video Conference](community/README.md),6
304,5,erkules.community.md,## Special Interest Groups (SIG) and Working Groups,6
304,6,erkules.community.md,### [How to start a SIG](sig-creation-procedure.md),"-,3"
305,1,eroen.syslog-ng.md,# syslog-ng,3
305,2,eroen.syslog-ng.md,# Quickstart,3
305,3,eroen.syslog-ng.md,# Features,1
305,4,eroen.syslog-ng.md,# Feedback,5
305,5,eroen.syslog-ng.md,#FeedbackPowersOpenSource.,-
305,6,eroen.syslog-ng.md,# Installation from Source,3
305,7,eroen.syslog-ng.md,# Installation from Binaries,3
305,8,eroen.syslog-ng.md,## Debian/Ubuntu,3
305,9,eroen.syslog-ng.md,## Fedora,3
305,10,eroen.syslog-ng.md,## Others,3
305,11,eroen.syslog-ng.md,# Documentation,6
305,12,eroen.syslog-ng.md,# Contributing,7
306,1,espressifarduinoesp32masterREADME.md.md,# Arduino core for the ESP32,1
306,2,espressifarduinoesp32masterREADME.md.md,### Need help or have a question? Join the chat at [![https://gitter.im/espressif/arduino-esp32](https://badges.gitter.im/espressif/arduino-esp32.svg)](https://gitter.im/espressif/arduino-esp32?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&utm_content=badge),"5,6"
306,3,espressifarduinoesp32masterREADME.md.md,## Contents,4
306,4,espressifarduinoesp32masterREADME.md.md,### ESP32-S2 and ESP32-C3 Support,3
306,5,espressifarduinoesp32masterREADME.md.md,### Development Status,4
306,6,espressifarduinoesp32masterREADME.md.md,### Documentation,6
306,7,espressifarduinoesp32masterREADME.md.md,### Decoding exceptions,6
306,8,espressifarduinoesp32masterREADME.md.md,### Issue/Bug report template,
306,9,espressifarduinoesp32masterREADME.md.md,### Contributing,7
307,1,etbsoft.Curso-JS-para-desarrolladores-web_ed5.md,# JavaScript para desarrolladores web,1
307,2,etbsoft.Curso-JS-para-desarrolladores-web_ed5.md,"### Programación con JavaScript, Manejo del DOM, Aplicaciones interactivas con AJAX, vanilla JS.",-
307,3,etbsoft.Curso-JS-para-desarrolladores-web_ed5.md,# Sobre el Curso,4
307,4,etbsoft.Curso-JS-para-desarrolladores-web_ed5.md,# Teoría y Recursos,"-,4"
307,5,etbsoft.Curso-JS-para-desarrolladores-web_ed5.md,## Teoría | Recursos,-
307,6,etbsoft.Curso-JS-para-desarrolladores-web_ed5.md,# Proyectos Personales de los alumnos,"-,1"
307,7,etbsoft.Curso-JS-para-desarrolladores-web_ed5.md,# Aplicaciones Realizadas,-
307,8,etbsoft.Curso-JS-para-desarrolladores-web_ed5.md,# Temario,
308,1,etsbootstrapvuedevREADME.md.md,### ✨ We are heavily working for stable `1.0.0` release and Bootstrap v4-beta support. For earlier access please refer to [1.x](https://github.com/bootstrap-vue/bootstrap-vue/tree/1.x) branch and [Beta Docs](https://bootstrap-vue.now.sh),-
308,2,etsbootstrapvuedevREADME.md.md,# Links,6
308,3,etsbootstrapvuedevREADME.md.md,# Quick Start,3
308,4,etsbootstrapvuedevREADME.md.md,##### For users of Webpack or Webpack-Simple from `vue-cli` follow these instructions:,3
308,5,etsbootstrapvuedevREADME.md.md,#### Note on style-loader:,1
308,6,etsbootstrapvuedevREADME.md.md,# License,5
309,1,etsyphpunitextensionsmasterREADME.md.md,# Etsy PHPUnit Extensions,6
309,2,etsyphpunitextensionsmasterREADME.md.md,## Tutorials,"1,6"
309,3,etsyphpunitextensionsmasterREADME.md.md,## Installation,"3,4"
309,4,etsyphpunitextensionsmasterREADME.md.md,## Contribute,7
309,5,etsyphpunitextensionsmasterREADME.md.md,## Contributors,5
310,1,evejweinberg.ttt-7-valid-move-v-000.md,# Validating Input Tic Tac Toe,3
310,2,evejweinberg.ttt-7-valid-move-v-000.md,## Objectives,"1,3"
310,3,evejweinberg.ttt-7-valid-move-v-000.md,## Overview,1
310,4,evejweinberg.ttt-7-valid-move-v-000.md,## Helper Methods,"3,6"
310,5,evejweinberg.ttt-7-valid-move-v-000.md,## Instructions,3
311,1,even3yu.Multiple-Camera-Feeds.md,# Introduction,1
311,2,even3yu.Multiple-Camera-Feeds.md,# 1. CAReplicatorLayer,4
311,3,even3yu.Multiple-Camera-Feeds.md,###Init AVCaptureVideoPreviewLayer,3
311,4,even3yu.Multiple-Camera-Feeds.md,###Init CAReplicatorLayer and set properties,3
311,5,even3yu.Multiple-Camera-Feeds.md,###Add Layers,
311,6,even3yu.Multiple-Camera-Feeds.md,##Downsides,-
311,7,even3yu.Multiple-Camera-Feeds.md,# 2. Manually Rendering SampleBuffer,3
311,8,even3yu.Multiple-Camera-Feeds.md,##2.1 Contexts and Session,3
311,9,even3yu.Multiple-Camera-Feeds.md,### Setup OpenGL and CoreImage Context,3
311,10,even3yu.Multiple-Camera-Feeds.md,###Dispatch Queue,"-,1"
311,11,even3yu.Multiple-Camera-Feeds.md,###Init your AVSession & AVCaptureVideoDataOutput,3
311,12,even3yu.Multiple-Camera-Feeds.md,##2.2 OpenGL Views,4
311,13,even3yu.Multiple-Camera-Feeds.md,##2.3 Delegate Implementation,6
311,14,even3yu.Multiple-Camera-Feeds.md,# 3. Sample Code,3
312,1,ew12.ShadowVPNAndroid.md,# ShadowVPN for Android,"1,3"
312,2,ew12.ShadowVPNAndroid.md,## Download,3
312,3,ew12.ShadowVPNAndroid.md,## How to build ShadowVPN,"1,3"
313,1,ewolfox.weixin4j.md,# weixin4j,-
313,2,ewolfox.weixin4j.md,## 微信开发工具包,-
313,3,ewolfox.weixin4j.md,## 模块说明,-
313,4,ewolfox.weixin4j.md,## 如何获取,-
313,5,ewolfox.weixin4j.md,###1.maven依赖,-
313,6,ewolfox.weixin4j.md,###2.直接下载jar包,-
313,7,ewolfox.weixin4j.md,###3.从源码打包,-
313,8,ewolfox.weixin4j.md,## [更新LOG](./CHANGE.md),-
313,9,ewolfox.weixin4j.md,## 接下来,-
314,1,exatonixkalinethuntermasterREADME.md.md,# NetHunter - Mobile Penetration Testing Platform,3
314,2,exatonixkalinethuntermasterREADME.md.md,## A project by Offensive Security,1
314,3,exatonixkalinethuntermasterREADME.md.md,## Documentation and Attack Descriptions,6
314,4,exatonixkalinethuntermasterREADME.md.md,## Is Kali NetHunter an Android ROM?,"1,3"
314,5,exatonixkalinethuntermasterREADME.md.md,## Frequently Asked Questions,6
315,1,Ext3h.nosql-crawler.md,# Github Crawler,1
315,2,Ext3h.nosql-crawler.md,## Stage 1: Find all repositories,3
315,3,Ext3h.nosql-crawler.md,### Goal,
315,4,Ext3h.nosql-crawler.md,### Approach,1
315,5,Ext3h.nosql-crawler.md,### Performance,3
315,6,Ext3h.nosql-crawler.md,## Stage 2: Download and filter sources,3
315,7,Ext3h.nosql-crawler.md,### Goal,"1,3"
315,8,Ext3h.nosql-crawler.md,### Approach,
315,9,Ext3h.nosql-crawler.md,### Performance,1
315,10,Ext3h.nosql-crawler.md,## Stage 3: Parse and analyze,"3,6"
315,11,Ext3h.nosql-crawler.md,### Goal,3
315,12,Ext3h.nosql-crawler.md,### Approach,"3,6"
315,13,Ext3h.nosql-crawler.md,### Performance,1
315,14,Ext3h.nosql-crawler.md,### Output format,3
315,15,Ext3h.nosql-crawler.md,## Summary,
316,1,eyalfishler.winctl.md,## Contents,6
316,2,eyalfishler.winctl.md,## Requirements,3
316,3,eyalfishler.winctl.md,## Building,3
316,4,eyalfishler.winctl.md,## Example,3
316,5,eyalfishler.winctl.md,## License,5
317,1,ezhangle.vs-cryengine-mono-debugger.md,# Mono Debugger Visual Studio Extension Sample,"1,3"
317,2,ezhangle.vs-cryengine-mono-debugger.md,# How It Works,3
317,3,ezhangle.vs-cryengine-mono-debugger.md,# Customizing for Production,3
318,1,faiverson.AngularBP.md,# [AngularBP](https://github.com/faiverson/ngbp/tree/master) [![Build Status](https://api.travis-ci.org/ngbp/ngbp.png?branch=v0.0.1.release)](https://travis-ci.org/ngbp/ngbp),6
318,2,faiverson.AngularBP.md,## Quick Start,3
318,3,faiverson.AngularBP.md,## Tools,"1,6"
318,4,faiverson.AngularBP.md,## Directory Structure,3
318,5,faiverson.AngularBP.md,### Considerations,3
318,6,faiverson.AngularBP.md,### The Build System,3
318,7,faiverson.AngularBP.md,### Build vs. Compile,3
318,8,faiverson.AngularBP.md,### Live Reload!,3
319,1,Falcsymfonystandard2.7README.md.md,# Symfony Standard Edition,6
319,2,Falcsymfonystandard2.7README.md.md,## What's inside?,"1,6"
320,1,FalusiPista.cgm-remote-monitor.md,# Nightscout Web Monitor (a.k.a. cgm-remote-monitor),1
320,2,FalusiPista.cgm-remote-monitor.md,# Looking for documentation?,6
320,3,FalusiPista.cgm-remote-monitor.md,## End user?,6
320,4,FalusiPista.cgm-remote-monitor.md,## Developer?,"6,7"
320,5,FalusiPista.cgm-remote-monitor.md,## [#WeAreNotWaiting](https://twitter.com/hashtag/wearenotwaiting?src=hash&vertical=default&f=images) and [this](https://vimeo.com/109767890) is why.,1
320,6,FalusiPista.cgm-remote-monitor.md,# Install,3
320,7,FalusiPista.cgm-remote-monitor.md,## Supported configurations:,"3,6"
320,8,FalusiPista.cgm-remote-monitor.md,## Recommended minimum browser versions for using Nightscout:,"3,4"
320,9,FalusiPista.cgm-remote-monitor.md,## Windows installation software requirements:,3
320,10,FalusiPista.cgm-remote-monitor.md,## Installation notes for users with nginx or Apache reverse proxy for SSL/TLS offloading:,3
320,11,FalusiPista.cgm-remote-monitor.md,"## Installation notes for Microsoft Azure, Windows:","3,6"
320,12,FalusiPista.cgm-remote-monitor.md,# Development,6
320,13,FalusiPista.cgm-remote-monitor.md,# Usage,3
320,14,FalusiPista.cgm-remote-monitor.md,## Updating my version?,"3,6"
320,15,FalusiPista.cgm-remote-monitor.md,## Configure my uploader to match,3
320,16,FalusiPista.cgm-remote-monitor.md,## Nightscout API,"3,6"
320,17,FalusiPista.cgm-remote-monitor.md,#### Example Queries,3
320,18,FalusiPista.cgm-remote-monitor.md,## Environment,
320,19,FalusiPista.cgm-remote-monitor.md,### Required,3
320,20,FalusiPista.cgm-remote-monitor.md,### Features,1
320,21,FalusiPista.cgm-remote-monitor.md,### Alarms,3
320,22,FalusiPista.cgm-remote-monitor.md,### Core,3
320,23,FalusiPista.cgm-remote-monitor.md,### Predefined values for your browser settings (optional),3
320,24,FalusiPista.cgm-remote-monitor.md,### Predefined values for your server settings (optional),3
320,25,FalusiPista.cgm-remote-monitor.md,### Views,3
320,26,FalusiPista.cgm-remote-monitor.md,### Split View,3
320,27,FalusiPista.cgm-remote-monitor.md,### Plugins,3
320,28,FalusiPista.cgm-remote-monitor.md,#### Default Plugins,3
320,29,FalusiPista.cgm-remote-monitor.md,##### `delta` (BG Delta),3
320,30,FalusiPista.cgm-remote-monitor.md,##### `direction` (BG Direction),"3,6"
320,31,FalusiPista.cgm-remote-monitor.md,##### `upbat` (Uploader Battery),
320,32,FalusiPista.cgm-remote-monitor.md,##### `timeago` (Time Ago),
320,33,FalusiPista.cgm-remote-monitor.md,##### `devicestatus` (Device Status),6
320,34,FalusiPista.cgm-remote-monitor.md,##### `errorcodes` (CGM Error Codes),3
320,35,FalusiPista.cgm-remote-monitor.md,##### `ar2` (AR2 Forecasting),3
320,36,FalusiPista.cgm-remote-monitor.md,##### `simplealarms` (Simple BG Alarms),"1,3"
320,37,FalusiPista.cgm-remote-monitor.md,##### `profile` (Treatment Profile),3
320,38,FalusiPista.cgm-remote-monitor.md,#### Advanced Plugins:,3
320,39,FalusiPista.cgm-remote-monitor.md,##### `careportal` (Careportal),"3,8"
320,40,FalusiPista.cgm-remote-monitor.md,##### `boluscalc` (Bolus Wizard),-
320,41,FalusiPista.cgm-remote-monitor.md,##### `food` (Custom Foods),3
320,42,FalusiPista.cgm-remote-monitor.md,##### `rawbg` (Raw BG),
320,43,FalusiPista.cgm-remote-monitor.md,##### `iob` (Insulin-on-Board),"-,3"
320,44,FalusiPista.cgm-remote-monitor.md,##### `cob` (Carbs-on-Board),3
320,45,FalusiPista.cgm-remote-monitor.md,##### `bwp` (Bolus Wizard Preview),3
320,46,FalusiPista.cgm-remote-monitor.md,##### `cage` (Cannula Age),3
320,47,FalusiPista.cgm-remote-monitor.md,#####  `sage` (Sensor Age),3
320,48,FalusiPista.cgm-remote-monitor.md,##### `iage` (Insulin Age),3
320,49,FalusiPista.cgm-remote-monitor.md,##### `bage` (Battery Age),3
320,50,FalusiPista.cgm-remote-monitor.md,##### `treatmentnotify` (Treatment Notifications),3
320,51,FalusiPista.cgm-remote-monitor.md,##### `basal` (Basal Profile),1
320,52,FalusiPista.cgm-remote-monitor.md,##### `bridge` (Share2Nightscout bridge),3
320,53,FalusiPista.cgm-remote-monitor.md,##### `mmconnect` (MiniMed Connect bridge),3
320,54,FalusiPista.cgm-remote-monitor.md,##### `pump` (Pump Monitoring),3
320,55,FalusiPista.cgm-remote-monitor.md,##### `openaps` (OpenAPS),"3,4"
320,56,FalusiPista.cgm-remote-monitor.md,##### `loop` (Loop),3
320,57,FalusiPista.cgm-remote-monitor.md,##### `override` (Override Mode),"1,6"
320,58,FalusiPista.cgm-remote-monitor.md,##### `xdripjs` (xDrip-js),
320,59,FalusiPista.cgm-remote-monitor.md,##### `alexa` (Amazon Alexa),3
320,60,FalusiPista.cgm-remote-monitor.md,##### `googlehome` (Google Home/DialogFLow),"3,6"
320,61,FalusiPista.cgm-remote-monitor.md,##### `speech` (Speech),"1,3"
320,62,FalusiPista.cgm-remote-monitor.md,##### `cors` (CORS),"1,3,8"
320,63,FalusiPista.cgm-remote-monitor.md,##### `dbsize` (Database Size),3
320,64,FalusiPista.cgm-remote-monitor.md,#### Extended Settings,3
320,65,FalusiPista.cgm-remote-monitor.md,#### Pushover,3
320,66,FalusiPista.cgm-remote-monitor.md,#### IFTTT Maker,"1,3"
320,67,FalusiPista.cgm-remote-monitor.md,### Treatment Profile,"3,6"
320,68,FalusiPista.cgm-remote-monitor.md,## Setting environment variables,3
320,69,FalusiPista.cgm-remote-monitor.md,### Vagrant install,3
320,70,FalusiPista.cgm-remote-monitor.md,## More questions?,"5,6"
320,71,FalusiPista.cgm-remote-monitor.md,### Browser testing suite provided by,
320,72,FalusiPista.cgm-remote-monitor.md,## License,5
321,1,Faris90.test.md,# Ogar,"1,3"
321,2,Faris90.test.md,### Official Website,"1,5,6"
321,3,Faris90.test.md,### Purchased Ogar?,-
321,4,Faris90.test.md,## Obtaining and Using,3
321,5,Faris90.test.md,## Configuring Ogar,3
321,6,Faris90.test.md,## Custom Game modes,6
321,7,Faris90.test.md,## Id   | Name,3
321,8,Faris90.test.md,## Console Commands,3
321,9,Faris90.test.md,## Contributing,7
321,10,Faris90.test.md,## License,5
322,1,fastner.db.md,# asyncStorage :: a developer friendly Asynchronous Storage,3
322,2,fastner.db.md,## The Problem with the WebStorage API,1
322,3,fastner.db.md,## A Solution Based On WebStorage API,"3,6"
322,4,fastner.db.md,## The Concept,3
322,5,fastner.db.md,## So you made the localStorage asynchronous? Tell me how easier it is ...,6
322,6,fastner.db.md,## AsynchronousStorage API,"3,6"
322,7,fastner.db.md,## TODOs,
323,1,favila.congress.md,# Congress,
323,2,favila.congress.md,## Setting Up,3
323,3,favila.congress.md,## Collecting the data,3
323,4,favila.congress.md,## Scraping bills,3
323,5,favila.congress.md,## Scraping amendments,"3,5"
323,6,favila.congress.md,## Scraping votes,3
323,7,favila.congress.md,## Scraping GPO FDSys and Bill Text,3
323,8,favila.congress.md,## Committee Meetings,3
323,9,favila.congress.md,## Options,3
323,10,favila.congress.md,## Data Output,"1,3"
323,11,favila.congress.md,## Contributing,7
323,12,favila.congress.md,## Running tests,3
323,13,favila.congress.md,## TODO,4
323,14,favila.congress.md,## Contributors,5
323,15,favila.congress.md,## Who's Using This Data,"1,3"
324,1,fblaze.bitcoin.org.md,## How To Participate,6
324,2,fblaze.bitcoin.org.md,### Working With GitHub,3
324,3,fblaze.bitcoin.org.md,### Previewing,-
324,4,fblaze.bitcoin.org.md,#### Preview Small Text Changes,"3,6"
324,5,fblaze.bitcoin.org.md,#### Build The Site Locally,3
324,6,fblaze.bitcoin.org.md,##### Install The Dependencies,3
324,7,fblaze.bitcoin.org.md,##### Preview The Site,3
324,8,fblaze.bitcoin.org.md,##### Build The Site,3
324,9,fblaze.bitcoin.org.md,#### Fast Partial Previews Or Builds,"1,3"
324,10,fblaze.bitcoin.org.md,## Developer Documentation,6
324,11,fblaze.bitcoin.org.md,### New Glossary Entries,3
324,12,fblaze.bitcoin.org.md,### New Developer Search terms,3
324,13,fblaze.bitcoin.org.md,## Translation,"-,6"
324,14,fblaze.bitcoin.org.md,### How To Translate,"3,6"
324,15,fblaze.bitcoin.org.md,### Import Translations,3
324,16,fblaze.bitcoin.org.md,### Update English Strings,"3,6"
324,17,fblaze.bitcoin.org.md,## Posts,1
324,18,fblaze.bitcoin.org.md,### Events,"3,6"
324,19,fblaze.bitcoin.org.md,### Release Notes,"3,4"
324,20,fblaze.bitcoin.org.md,## ~~~,-
324,21,fblaze.bitcoin.org.md,## Required value below populates the %v variable (note: % needs to be escaped in YAML if it starts a value),
324,22,fblaze.bitcoin.org.md,## Optional release date.  May be filled in hours/days after a release,4
324,23,fblaze.bitcoin.org.md,"## Optional title.  If not set, default is: Bitcoin Core version %v released",
324,24,fblaze.bitcoin.org.md,"## Optional magnet link.  To get it, open the torrent in a good BitTorrent client","1,3,6"
324,25,fblaze.bitcoin.org.md,"## and View Details, or install the transmission-cli Debian/Ubuntu package",3
324,26,fblaze.bitcoin.org.md,## and run: transmission-show -m <torrent file>,"-,3"
324,27,fblaze.bitcoin.org.md,#,-
324,28,fblaze.bitcoin.org.md,"## Link should be enclosed in quotes and start with: ""magnet:?",3
324,29,fblaze.bitcoin.org.md,"## The --- below ends the YAML header. After that, paste the release notes.",
324,30,fblaze.bitcoin.org.md,## Warning: this site's Markdown parser commonly requires you make two,"3,6"
